epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
23,0.6799,0.7510,0.3633,0.5330,0.3714,0.9435,1.55e-04,116,0.3656,0.3960,0.4071,0.3639,0.2776
24,0.6667,0.7343,0.4148,0.5864,0.4282,0.9298,1.50e-04,116,0.4166,0.4388,0.4492,0.4101,0.3468
25,0.6572,0.7179,0.4275,0.5989,0.4413,0.9319,1.45e-04,116,0.4433,0.4616,0.4624,0.4139,0.3460
26,0.6474,0.7127,0.4118,0.5834,0.4235,0.9370,1.40e-04,117,0.4202,0.4466,0.4587,0.4041,0.3215
27,0.6386,0.7254,0.4414,0.6124,0.4562,0.9313,1.34e-04,116,0.4495,0.4748,0.4811,0.4306,0.3596
28,0.6293,0.6935,0.4275,0.5989,0.4397,0.9388,1.29e-04,116,0.4403,0.4678,0.4648,0.4197,0.3365
29,0.6233,0.7264,0.4630,0.6329,0.4821,0.9213,1.23e-04,115,0.4731,0.5017,0.5066,0.4615,0.3623
30,0.6193,0.7113,0.4711,0.6404,0.4902,0.9233,1.17e-04,115,0.4788,0.5082,0.5111,0.4658,0.3790
31,0.6077,0.7132,0.4631,0.6331,0.4805,0.9275,1.12e-04,114,0.4747,0.4979,0.5006,0.4543,0.3757
32,0.6006,0.7140,0.4513,0.6219,0.4664,0.9330,1.06e-04,113,0.4685,0.4802,0.4819,0.4408,0.3730
33,0.5925,0.6999,0.4378,0.6089,0.4503,0.9401,1.00e-04,113,0.4512,0.4726,0.4747,0.4300,0.3494
34,0.5879,0.6916,0.4432,0.6142,0.4560,0.9407,9.42e-05,117,0.4660,0.4763,0.4770,0.4331,0.3548
35,0.5780,0.7228,0.4672,0.6369,0.4858,0.9246,8.84e-05,114,0.4837,0.4944,0.4978,0.4605,0.3871
36,0.5747,0.6841,0.4220,0.5935,0.4322,0.9469,8.26e-05,114,0.4314,0.4610,0.4677,0.4262,0.3178
37,0.5686,0.6812,0.4361,0.6074,0.4478,0.9435,7.69e-05,114,0.4455,0.4714,0.4695,0.4324,0.3507
38,0.5606,0.6753,0.4478,0.6186,0.4607,0.9413,7.13e-05,113,0.4677,0.4832,0.4772,0.4413,0.3596
39,0.5519,0.6918,0.4802,0.6488,0.4988,0.9278,6.58e-05,114,0.4933,0.5237,0.5171,0.4704,0.3851
40,0.5469,0.7035,0.4596,0.6297,0.4745,0.9358,6.04e-05,116,0.4755,0.4915,0.4936,0.4518,0.3734
41,0.5421,0.7002,0.4869,0.6549,0.5066,0.9260,5.51e-05,114,0.5087,0.5157,0.5143,0.4808,0.4025
42,0.5361,0.7051,0.4477,0.6185,0.4612,0.9386,5.00e-05,116,0.4679,0.4796,0.4786,0.4531,0.3501
43,0.5268,0.6837,0.4604,0.6305,0.4749,0.9377,4.50e-05,118,0.4727,0.4968,0.4869,0.4628,0.3710
44,0.5232,0.7095,0.4741,0.6433,0.4915,0.9306,4.03e-05,124,0.4912,0.5099,0.5090,0.4777,0.3727
45,0.5218,0.6873,0.4775,0.6463,0.4938,0.9351,3.57e-05,121,0.5018,0.5077,0.5056,0.4762,0.3851
46,0.5148,0.7008,0.4917,0.6593,0.5110,0.9289,3.14e-05,118,0.5131,0.5247,0.5226,0.4916,0.3951
47,0.5101,0.7178,0.4984,0.6653,0.5201,0.9228,2.72e-05,120,0.5247,0.5301,0.5235,0.4963,0.4061
48,0.5032,0.7073,0.4757,0.6447,0.4927,0.9322,2.34e-05,117,0.5036,0.5097,0.5057,0.4807,0.3710
49,0.5015,0.7094,0.4774,0.6463,0.4947,0.9318,1.98e-05,117,0.5068,0.5099,0.5084,0.4844,0.3705
50,0.4977,0.7003,0.4830,0.6514,0.5007,0.9317,1.64e-05,117,0.5122,0.5140,0.5071,0.4850,0.3872
51,0.4934,0.7270,0.4958,0.6629,0.5165,0.9253,1.34e-05,119,0.5226,0.5256,0.5233,0.4984,0.3986
52,0.4910,0.7037,0.4705,0.6399,0.4866,0.9342,1.06e-05,119,0.4971,0.5032,0.4963,0.4772,0.3703
53,0.4892,0.7252,0.4980,0.6649,0.5189,0.9254,8.17e-06,119,0.5235,0.5295,0.5261,0.5019,0.3986
54,0.4858,0.7051,0.4841,0.6524,0.5017,0.9324,6.02e-06,119,0.5121,0.5175,0.5088,0.4862,0.3866
55,0.4861,0.7142,0.4961,0.6632,0.5160,0.9277,4.19e-06,120,0.5274,0.5297,0.5245,0.4995,0.3907
56,0.4852,0.7072,0.4895,0.6573,0.5081,0.9307,2.69e-06,116,0.5182,0.5208,0.5152,0.4942,0.3900
57,0.4823,0.7072,0.4850,0.6532,0.5026,0.9327,1.51e-06,114,0.5160,0.5195,0.5129,0.4878,0.3814
58,0.4838,0.7152,0.4926,0.6600,0.5118,0.9291,6.74e-07,112,0.5220,0.5256,0.5188,0.4976,0.3900
59,0.4828,0.7057,0.4839,0.6522,0.5016,0.9322,1.68e-07,113,0.5139,0.5181,0.5111,0.4886,0.3801
