unet_lg_b30: unet_maxvit3d 6.10M  world=4 global_batch=8 d2s=False profile=False trace=False
epoch=032 train=0.37581 (seg 0.37581 pr 0.0000 tr 0.0000 ramp 1.00) val=0.36000 IoU=0.3949 P=0.439 R=0.799 lr=1.00e-04 39s
epoch=033 train=0.36922 (seg 0.36922 pr 0.0000 tr 0.0000 ramp 1.00) val=0.34937 IoU=0.4051 P=0.449 R=0.807 lr=1.00e-04 39s
epoch=034 train=0.36422 (seg 0.36422 pr 0.0000 tr 0.0000 ramp 1.00) val=0.34202 IoU=0.4229 P=0.472 R=0.804 lr=1.00e-04 39s
epoch=035 train=0.36025 (seg 0.36025 pr 0.0000 tr 0.0000 ramp 1.00) val=0.33832 IoU=0.4095 P=0.455 R=0.803 lr=1.00e-04 39s
epoch=036 train=0.35590 (seg 0.35590 pr 0.0000 tr 0.0000 ramp 1.00) val=0.33020 IoU=0.4229 P=0.469 R=0.812 lr=1.00e-04 39s
epoch=037 train=0.34708 (seg 0.34708 pr 0.0000 tr 0.0000 ramp 1.00) val=0.32756 IoU=0.4239 P=0.478 R=0.790 lr=1.00e-04 39s
epoch=038 train=0.34315 (seg 0.34315 pr 0.0000 tr 0.0000 ramp 1.00) val=0.33298 IoU=0.4099 P=0.462 R=0.784 lr=1.00e-04 39s
epoch=039 train=0.34478 (seg 0.34478 pr 0.0000 tr 0.0000 ramp 1.00) val=0.32367 IoU=0.4339 P=0.504 R=0.758 lr=1.00e-04 39s
epoch=040 train=0.33657 (seg 0.33657 pr 0.0000 tr 0.0000 ramp 1.00) val=0.31624 IoU=0.4327 P=0.485 R=0.800 lr=1.00e-04 39s
epoch=041 train=0.33084 (seg 0.33084 pr 0.0000 tr 0.0000 ramp 1.00) val=0.30747 IoU=0.4420 P=0.504 R=0.783 lr=1.00e-04 39s
epoch=042 train=0.32873 (seg 0.32873 pr 0.0000 tr 0.0000 ramp 1.00) val=0.32112 IoU=0.4167 P=0.478 R=0.766 lr=1.00e-04 39s
epoch=043 train=0.32698 (seg 0.32698 pr 0.0000 tr 0.0000 ramp 1.00) val=0.30392 IoU=0.4352 P=0.496 R=0.780 lr=1.00e-04 39s
epoch=044 train=0.31879 (seg 0.31879 pr 0.0000 tr 0.0000 ramp 1.00) val=0.30863 IoU=0.4437 P=0.517 R=0.758 lr=1.00e-04 39s
epoch=045 train=0.31772 (seg 0.31772 pr 0.0000 tr 0.0000 ramp 1.00) val=0.30084 IoU=0.4547 P=0.535 R=0.751 lr=1.00e-04 39s
epoch=046 train=0.31560 (seg 0.31560 pr 0.0000 tr 0.0000 ramp 1.00) val=0.29460 IoU=0.4522 P=0.524 R=0.767 lr=1.00e-04 39s
epoch=047 train=0.31141 (seg 0.31141 pr 0.0000 tr 0.0000 ramp 1.00) val=0.29381 IoU=0.4505 P=0.523 R=0.765 lr=1.00e-04 39s
epoch=048 train=0.31197 (seg 0.31197 pr 0.0000 tr 0.0000 ramp 1.00) val=0.29107 IoU=0.4623 P=0.546 R=0.751 lr=1.00e-04 39s
epoch=049 train=0.30636 (seg 0.30636 pr 0.0000 tr 0.0000 ramp 1.00) val=0.28565 IoU=0.4527 P=0.530 R=0.757 lr=1.00e-04 39s
epoch=050 train=0.30377 (seg 0.30377 pr 0.0000 tr 0.0000 ramp 1.00) val=0.28769 IoU=0.4583 P=0.535 R=0.762 lr=1.00e-04 39s
epoch=051 train=0.30319 (seg 0.30319 pr 0.0000 tr 0.0000 ramp 1.00) val=0.28184 IoU=0.4587 P=0.532 R=0.769 lr=1.00e-04 39s
epoch=052 train=0.30126 (seg 0.30126 pr 0.0000 tr 0.0000 ramp 1.00) val=0.27869 IoU=0.4558 P=0.534 R=0.757 lr=1.00e-04 39s
epoch=053 train=0.29942 (seg 0.29942 pr 0.0000 tr 0.0000 ramp 1.00) val=0.28114 IoU=0.4637 P=0.548 R=0.751 lr=1.00e-04 39s
epoch=054 train=0.29790 (seg 0.29790 pr 0.0000 tr 0.0000 ramp 1.00) val=0.27900 IoU=0.4677 P=0.538 R=0.782 lr=1.00e-04 39s
epoch=055 train=0.29532 (seg 0.29532 pr 0.0000 tr 0.0000 ramp 1.00) val=0.27305 IoU=0.4655 P=0.539 R=0.773 lr=1.00e-04 39s
epoch=056 train=0.29298 (seg 0.29298 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26876 IoU=0.4723 P=0.556 R=0.758 lr=1.00e-04 39s
epoch=057 train=0.29039 (seg 0.29039 pr 0.0000 tr 0.0000 ramp 1.00) val=0.28009 IoU=0.4503 P=0.516 R=0.779 lr=1.00e-04 39s
epoch=058 train=0.29143 (seg 0.29143 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26571 IoU=0.4658 P=0.550 R=0.753 lr=1.00e-04 39s
epoch=059 train=0.28492 (seg 0.28492 pr 0.0000 tr 0.0000 ramp 1.00) val=0.27336 IoU=0.4770 P=0.573 R=0.739 lr=1.00e-04 39s
epoch=060 train=0.28317 (seg 0.28317 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26645 IoU=0.4695 P=0.549 R=0.764 lr=1.00e-04 39s
epoch=061 train=0.28670 (seg 0.28670 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26662 IoU=0.4704 P=0.547 R=0.771 lr=1.00e-04 39s
epoch=062 train=0.28480 (seg 0.28480 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26166 IoU=0.4773 P=0.557 R=0.769 lr=1.00e-04 39s
epoch=063 train=0.28033 (seg 0.28033 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25818 IoU=0.4848 P=0.565 R=0.774 lr=1.00e-04 39s
epoch=064 train=0.27920 (seg 0.27920 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26630 IoU=0.4867 P=0.591 R=0.734 lr=1.00e-04 39s
epoch=065 train=0.27756 (seg 0.27756 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25847 IoU=0.4803 P=0.557 R=0.778 lr=1.00e-04 39s
epoch=066 train=0.27731 (seg 0.27731 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25982 IoU=0.4820 P=0.576 R=0.747 lr=1.00e-04 39s
epoch=067 train=0.27769 (seg 0.27769 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26160 IoU=0.4767 P=0.563 R=0.757 lr=1.00e-04 39s
epoch=068 train=0.27484 (seg 0.27484 pr 0.0000 tr 0.0000 ramp 1.00) val=0.26116 IoU=0.4793 P=0.561 R=0.766 lr=1.00e-04 39s
epoch=069 train=0.27171 (seg 0.27171 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25497 IoU=0.4836 P=0.579 R=0.746 lr=1.00e-04 39s
epoch=070 train=0.27227 (seg 0.27227 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25472 IoU=0.4901 P=0.574 R=0.770 lr=1.00e-04 39s
epoch=071 train=0.27318 (seg 0.27318 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25694 IoU=0.4816 P=0.570 R=0.756 lr=1.00e-04 39s
epoch=072 train=0.27325 (seg 0.27325 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25364 IoU=0.4958 P=0.591 R=0.755 lr=1.00e-04 39s
epoch=073 train=0.26839 (seg 0.26839 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25224 IoU=0.4924 P=0.583 R=0.761 lr=1.00e-04 39s
epoch=074 train=0.27103 (seg 0.27103 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25901 IoU=0.4809 P=0.573 R=0.750 lr=1.00e-04 39s
epoch=075 train=0.26414 (seg 0.26414 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24969 IoU=0.4968 P=0.594 R=0.752 lr=1.00e-04 39s
epoch=076 train=0.26611 (seg 0.26611 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25463 IoU=0.4871 P=0.584 R=0.747 lr=1.00e-04 39s
epoch=077 train=0.26589 (seg 0.26589 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24755 IoU=0.4948 P=0.586 R=0.761 lr=1.00e-04 39s
epoch=078 train=0.26405 (seg 0.26405 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24854 IoU=0.5030 P=0.591 R=0.772 lr=1.00e-04 39s
epoch=079 train=0.26193 (seg 0.26193 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24721 IoU=0.5071 P=0.609 R=0.752 lr=1.00e-04 39s
epoch=080 train=0.26448 (seg 0.26448 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24961 IoU=0.5006 P=0.589 R=0.769 lr=1.00e-04 39s
epoch=081 train=0.26232 (seg 0.26232 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25384 IoU=0.4953 P=0.599 R=0.741 lr=1.00e-04 39s
epoch=082 train=0.26255 (seg 0.26255 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24665 IoU=0.5057 P=0.601 R=0.761 lr=1.00e-04 39s
epoch=083 train=0.25646 (seg 0.25646 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24853 IoU=0.5029 P=0.603 R=0.752 lr=1.00e-04 39s
epoch=084 train=0.25983 (seg 0.25983 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23450 IoU=0.5208 P=0.615 R=0.773 lr=1.00e-04 39s
epoch=085 train=0.25749 (seg 0.25749 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24257 IoU=0.5073 P=0.604 R=0.760 lr=1.00e-04 39s
epoch=086 train=0.26055 (seg 0.26055 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24111 IoU=0.5032 P=0.587 R=0.779 lr=1.00e-04 39s
epoch=087 train=0.25808 (seg 0.25808 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24655 IoU=0.5029 P=0.588 R=0.777 lr=1.00e-04 39s
epoch=088 train=0.25573 (seg 0.25573 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23566 IoU=0.5131 P=0.604 R=0.773 lr=1.00e-04 39s
epoch=089 train=0.25184 (seg 0.25184 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23301 IoU=0.5114 P=0.606 R=0.766 lr=1.00e-04 39s
epoch=090 train=0.25434 (seg 0.25434 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25452 IoU=0.4873 P=0.585 R=0.745 lr=1.00e-04 39s
