epoch,train_loss,train_seg,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,updates,skipped_updates,amp_scale,peak_memory_mib,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
1,0.5799921800692877,0.5799921800692877,0.576609268784523,0.03938274392794607,0.07578102322367636,0.043906608948574254,0.2765320743804607,1.0900000000000002e-05,17.99588918685913,3,0,1024.0,9756.6318359375,0.03938274392794607,0.0,0.0,0.0,0.0
2,0.5777708292007446,0.5777708292007446,0.5716540515422821,0.049474806460923,0.094284886414308,0.054405552187670674,0.35312848272568065,2.0800000000000004e-05,18.19242811203003,6,0,1024.0,9829.59814453125,0.049474806460923,0.0,0.0,0.0,0.0
