epoch,train_loss,train_seg,train_profile,train_trace,ramp,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage,val_iou_intersecting_conjugate
152,0.22187,0.22187,0.00000,0.00000,1.00,0.22917,0.5388,0.7003,0.6527,0.7554,2.50e-05,34,0.6273,0.5764,0.6414,0.5912,0.1648,0.8021
153,0.21814,0.21814,0.00000,0.00000,1.00,0.22816,0.5399,0.7012,0.6529,0.7573,2.50e-05,34,0.6285,0.5782,0.6511,0.5966,0.1652,0.8034
154,0.21712,0.21712,0.00000,0.00000,1.00,0.22994,0.5405,0.7017,0.6566,0.7535,2.50e-05,35,0.6240,0.5815,0.6550,0.6033,0.1558,0.8026
155,0.21746,0.21746,0.00000,0.00000,1.00,0.23040,0.5400,0.7013,0.6604,0.7476,2.50e-05,34,0.6125,0.5908,0.6405,0.5915,0.1618,0.8033
156,0.21566,0.21566,0.00000,0.00000,1.00,0.22847,0.5355,0.6975,0.6438,0.7608,2.50e-05,34,0.6369,0.5783,0.6518,0.5978,0.1603,0.8025
157,0.21412,0.21412,0.00000,0.00000,1.00,0.23128,0.5393,0.7007,0.6633,0.7425,2.50e-05,35,0.6344,0.5752,0.6513,0.5972,0.1520,0.8026
158,0.21583,0.21583,0.00000,0.00000,1.00,0.22828,0.5416,0.7027,0.6566,0.7557,2.50e-05,34,0.6357,0.5590,0.6637,0.5899,0.1624,0.8030
159,0.21450,0.21450,0.00000,0.00000,1.00,0.23578,0.5331,0.6954,0.6475,0.7511,2.50e-05,34,0.6143,0.5609,0.6331,0.5690,0.1536,0.8029
160,0.21577,0.21577,0.00000,0.00000,1.00,0.22987,0.5383,0.6999,0.6521,0.7552,2.50e-05,35,0.6372,0.5687,0.6526,0.5901,0.1584,0.8023
161,0.21510,0.21510,0.00000,0.00000,1.00,0.22887,0.5442,0.7048,0.6608,0.7552,2.50e-05,35,0.6192,0.5797,0.6367,0.5884,0.1694,0.8031
162,0.21483,0.21483,0.00000,0.00000,1.00,0.22929,0.5425,0.7034,0.6622,0.7502,2.50e-05,35,0.6287,0.5756,0.6511,0.5963,0.1606,0.8034
163,0.21361,0.21361,0.00000,0.00000,1.00,0.22917,0.5438,0.7045,0.6615,0.7535,2.50e-05,35,0.6367,0.5653,0.6562,0.5967,0.1589,0.8014
164,0.21171,0.21171,0.00000,0.00000,1.00,0.23028,0.5424,0.7033,0.6617,0.7506,1.25e-05,34,0.6222,0.5663,0.6349,0.5918,0.1661,0.8029
165,0.21158,0.21158,0.00000,0.00000,1.00,0.22681,0.5481,0.7081,0.6686,0.7525,1.25e-05,35,0.6391,0.5780,0.6585,0.6022,0.1643,0.8011
166,0.20800,0.20800,0.00000,0.00000,1.00,0.22801,0.5451,0.7056,0.6624,0.7548,1.25e-05,35,0.6403,0.5767,0.6531,0.5953,0.1606,0.8041
167,0.21034,0.21034,0.00000,0.00000,1.00,0.22910,0.5492,0.7090,0.6779,0.7432,1.25e-05,35,0.6381,0.5806,0.6507,0.5974,0.1570,0.8041
168,0.21050,0.21050,0.00000,0.00000,1.00,0.22685,0.5468,0.7070,0.6650,0.7548,1.25e-05,35,0.6406,0.5821,0.6592,0.5964,0.1627,0.8037
169,0.20906,0.20906,0.00000,0.00000,1.00,0.22821,0.5471,0.7072,0.6681,0.7512,1.25e-05,35,0.6426,0.5752,0.6617,0.5971,0.1596,0.8036
170,0.21002,0.21002,0.00000,0.00000,1.00,0.22722,0.5459,0.7063,0.6633,0.7553,1.25e-05,35,0.6383,0.5873,0.6579,0.5971,0.1612,0.8043
171,0.20688,0.20688,0.00000,0.00000,1.00,0.22980,0.5483,0.7082,0.6752,0.7447,1.25e-05,34,0.6355,0.5780,0.6456,0.5873,0.1605,0.8038
172,0.20778,0.20778,0.00000,0.00000,1.00,0.22940,0.5488,0.7086,0.6783,0.7418,1.25e-05,35,0.6413,0.5716,0.6524,0.5892,0.1595,0.8039
173,0.20540,0.20540,0.00000,0.00000,1.00,0.22710,0.5490,0.7089,0.6693,0.7534,1.25e-05,34,0.6389,0.5835,0.6439,0.5972,0.1660,0.8039
174,0.20819,0.20819,0.00000,0.00000,1.00,0.22691,0.5533,0.7124,0.6793,0.7489,1.25e-05,34,0.6437,0.5767,0.6603,0.6002,0.1625,0.8041
175,0.20774,0.20774,0.00000,0.00000,1.00,0.22649,0.5499,0.7096,0.6695,0.7548,1.25e-05,34,0.6401,0.5869,0.6551,0.6032,0.1634,0.8055
176,0.20883,0.20883,0.00000,0.00000,1.00,0.22881,0.5475,0.7076,0.6682,0.7520,1.25e-05,35,0.6323,0.5766,0.6431,0.5938,0.1654,0.8045
177,0.20842,0.20842,0.00000,0.00000,1.00,0.22847,0.5495,0.7093,0.6747,0.7476,1.25e-05,35,0.6391,0.5772,0.6566,0.5987,0.1592,0.8055
178,0.20789,0.20789,0.00000,0.00000,1.00,0.22801,0.5463,0.7066,0.6623,0.7572,1.25e-05,35,0.6381,0.5720,0.6503,0.5919,0.1646,0.8038
179,0.20811,0.20811,0.00000,0.00000,1.00,0.22745,0.5476,0.7077,0.6678,0.7527,1.25e-05,35,0.6405,0.5730,0.6551,0.5997,0.1613,0.8049
180,0.20779,0.20779,0.00000,0.00000,1.00,0.22781,0.5508,0.7104,0.6738,0.7512,1.25e-05,35,0.6385,0.5786,0.6566,0.5997,0.1601,0.8049
181,0.20806,0.20806,0.00000,0.00000,1.00,0.22704,0.5517,0.7110,0.6755,0.7506,1.25e-05,35,0.6413,0.5857,0.6586,0.6044,0.1595,0.8058
182,0.20715,0.20715,0.00000,0.00000,1.00,0.22755,0.5496,0.7093,0.6706,0.7528,1.25e-05,35,0.6412,0.5855,0.6575,0.5995,0.1591,0.8056
183,0.20722,0.20722,0.00000,0.00000,1.00,0.22767,0.5536,0.7127,0.6827,0.7455,1.25e-05,35,0.6392,0.5812,0.6554,0.6016,0.1605,0.8053
184,0.20594,0.20594,0.00000,0.00000,1.00,0.22826,0.5522,0.7115,0.6770,0.7498,1.25e-05,35,0.6418,0.5776,0.6537,0.5968,0.1598,0.8041
185,0.20598,0.20598,0.00000,0.00000,1.00,0.22923,0.5519,0.7112,0.6797,0.7458,1.25e-05,35,0.6440,0.5852,0.6648,0.5990,0.1519,0.8049
186,0.20629,0.20629,0.00000,0.00000,1.00,0.22723,0.5510,0.7105,0.6758,0.7490,6.25e-06,34,0.6431,0.5743,0.6621,0.5979,0.1619,0.8056
187,0.20361,0.20361,0.00000,0.00000,1.00,0.22678,0.5502,0.7098,0.6704,0.7541,6.25e-06,34,0.6407,0.5901,0.6535,0.5992,0.1623,0.8047
188,0.20267,0.20267,0.00000,0.00000,1.00,0.22634,0.5505,0.7101,0.6686,0.7571,6.25e-06,35,0.6460,0.5898,0.6615,0.6013,0.1607,0.8052
189,0.20350,0.20350,0.00000,0.00000,1.00,0.22653,0.5519,0.7113,0.6734,0.7537,6.25e-06,34,0.6506,0.5779,0.6590,0.5986,0.1624,0.8054
190,0.20421,0.20421,0.00000,0.00000,1.00,0.22576,0.5528,0.7120,0.6726,0.7564,6.25e-06,35,0.6466,0.5814,0.6605,0.6017,0.1641,0.8052
191,0.20399,0.20399,0.00000,0.00000,1.00,0.22641,0.5550,0.7138,0.6813,0.7497,6.25e-06,35,0.6478,0.5844,0.6628,0.6029,0.1601,0.8056
192,0.20675,0.20675,0.00000,0.00000,1.00,0.22545,0.5519,0.7113,0.6696,0.7584,6.25e-06,34,0.6444,0.5940,0.6543,0.6034,0.1633,0.8055
193,0.20444,0.20444,0.00000,0.00000,1.00,0.22527,0.5548,0.7136,0.6779,0.7534,6.25e-06,35,0.6459,0.5931,0.6621,0.6034,0.1628,0.8057
194,0.20377,0.20377,0.00000,0.00000,1.00,0.22567,0.5549,0.7137,0.6786,0.7528,6.25e-06,34,0.6456,0.5938,0.6612,0.6028,0.1617,0.8056
195,0.20535,0.20535,0.00000,0.00000,1.00,0.22596,0.5532,0.7124,0.6755,0.7535,6.25e-06,34,0.6458,0.5899,0.6645,0.6019,0.1606,0.8055
196,0.20308,0.20308,0.00000,0.00000,1.00,0.22624,0.5565,0.7151,0.6843,0.7488,6.25e-06,35,0.6480,0.5884,0.6635,0.6014,0.1595,0.8059
197,0.20314,0.20314,0.00000,0.00000,1.00,0.22607,0.5516,0.7110,0.6707,0.7566,6.25e-06,34,0.6444,0.5852,0.6574,0.6014,0.1634,0.8053
198,0.20252,0.20252,0.00000,0.00000,1.00,0.22604,0.5554,0.7142,0.6802,0.7517,6.25e-06,34,0.6506,0.5795,0.6649,0.6012,0.1610,0.8054
199,0.20448,0.20448,0.00000,0.00000,1.00,0.22595,0.5541,0.7131,0.6782,0.7518,6.25e-06,35,0.6476,0.5853,0.6639,0.6007,0.1610,0.8055
200,0.20436,0.20436,0.00000,0.00000,1.00,0.22635,0.5543,0.7132,0.6774,0.7531,6.25e-06,34,0.6495,0.5909,0.6576,0.5997,0.1594,0.8055
201,0.20445,0.20445,0.00000,0.00000,1.00,0.22568,0.5542,0.7131,0.6759,0.7547,6.25e-06,34,0.6484,0.5929,0.6618,0.6010,0.1608,0.8056
202,0.20454,0.20454,0.00000,0.00000,1.00,0.22512,0.5550,0.7138,0.6760,0.7561,6.25e-06,34,0.6478,0.5864,0.6640,0.6025,0.1640,0.8051
203,0.20336,0.20336,0.00000,0.00000,1.00,0.22539,0.5524,0.7117,0.6706,0.7581,6.25e-06,34,0.6480,0.5879,0.6651,0.5999,0.1626,0.8062
204,0.20395,0.20395,0.00000,0.00000,1.00,0.22499,0.5527,0.7119,0.6727,0.7561,6.25e-06,35,0.6468,0.5862,0.6637,0.6000,0.1652,0.8057
205,0.20024,0.20024,0.00000,0.00000,1.00,0.22650,0.5551,0.7139,0.6801,0.7512,6.25e-06,35,0.6460,0.5852,0.6668,0.6025,0.1593,0.8056
206,0.20335,0.20335,0.00000,0.00000,1.00,0.22512,0.5547,0.7136,0.6765,0.7550,6.25e-06,35,0.6455,0.5918,0.6629,0.6062,0.1627,0.8060
207,0.20178,0.20178,0.00000,0.00000,1.00,0.22559,0.5557,0.7144,0.6783,0.7546,6.25e-06,35,0.6489,0.5854,0.6638,0.6008,0.1625,0.8054
208,0.20253,0.20253,0.00000,0.00000,1.00,0.22438,0.5546,0.7135,0.6758,0.7556,6.25e-06,35,0.6501,0.5831,0.6665,0.6012,0.1659,0.8056
209,0.20255,0.20255,0.00000,0.00000,1.00,0.22572,0.5572,0.7156,0.6845,0.7497,6.25e-06,35,0.6457,0.5851,0.6668,0.6034,0.1621,0.8053
210,0.20254,0.20254,0.00000,0.00000,1.00,0.22569,0.5544,0.7133,0.6768,0.7541,6.25e-06,35,0.6480,0.5865,0.6651,0.6017,0.1616,0.8061
211,0.20238,0.20238,0.00000,0.00000,1.00,0.22604,0.5547,0.7135,0.6758,0.7558,6.25e-06,35,0.6444,0.5816,0.6646,0.6008,0.1630,0.8057
212,0.20232,0.20232,0.00000,0.00000,1.00,0.22785,0.5539,0.7129,0.6818,0.7471,6.25e-06,35,0.6471,0.5787,0.6630,0.5973,0.1577,0.8059
213,0.20380,0.20380,0.00000,0.00000,1.00,0.22582,0.5532,0.7123,0.6749,0.7542,6.25e-06,35,0.6487,0.5811,0.6625,0.6007,0.1631,0.8056
214,0.20210,0.20210,0.00000,0.00000,1.00,0.22569,0.5540,0.7130,0.6771,0.7529,6.25e-06,35,0.6482,0.5852,0.6669,0.6016,0.1599,0.8063
215,0.20122,0.20122,0.00000,0.00000,1.00,0.22583,0.5536,0.7127,0.6764,0.7531,6.25e-06,35,0.6469,0.5802,0.6739,0.6004,0.1611,0.8059
216,0.20274,0.20274,0.00000,0.00000,1.00,0.22549,0.5556,0.7143,0.6788,0.7537,6.25e-06,34,0.6494,0.5795,0.6705,0.6005,0.1627,0.8059
217,0.20335,0.20335,0.00000,0.00000,1.00,0.22502,0.5553,0.7141,0.6786,0.7534,6.25e-06,35,0.6482,0.5910,0.6614,0.6007,0.1638,0.8066
218,0.20307,0.20307,0.00000,0.00000,1.00,0.22515,0.5547,0.7136,0.6769,0.7546,6.25e-06,34,0.6485,0.5854,0.6621,0.6018,0.1639,0.8063
219,0.20088,0.20088,0.00000,0.00000,1.00,0.22509,0.5565,0.7151,0.6816,0.7520,3.13e-06,34,0.6493,0.5888,0.6681,0.6039,0.1620,0.8067
220,0.19982,0.19982,0.00000,0.00000,1.00,0.22470,0.5565,0.7151,0.6802,0.7537,3.13e-06,35,0.6475,0.5892,0.6666,0.6053,0.1636,0.8068
221,0.20057,0.20057,0.00000,0.00000,1.00,0.22580,0.5557,0.7144,0.6794,0.7533,3.13e-06,35,0.6476,0.5860,0.6667,0.6019,0.1613,0.8066
222,0.20003,0.20003,0.00000,0.00000,1.00,0.22501,0.5571,0.7156,0.6819,0.7528,3.13e-06,34,0.6490,0.5885,0.6643,0.6031,0.1632,0.8067
223,0.20263,0.20263,0.00000,0.00000,1.00,0.22575,0.5572,0.7156,0.6836,0.7509,3.13e-06,35,0.6492,0.5890,0.6625,0.6029,0.1605,0.8068
224,0.20001,0.20001,0.00000,0.00000,1.00,0.22507,0.5570,0.7154,0.6820,0.7524,3.13e-06,34,0.6489,0.5893,0.6656,0.6012,0.1629,0.8066
225,0.20039,0.20039,0.00000,0.00000,1.00,0.22483,0.5577,0.7160,0.6830,0.7525,3.13e-06,34,0.6490,0.5901,0.6669,0.6026,0.1619,0.8066
226,0.20076,0.20076,0.00000,0.00000,1.00,0.22553,0.5568,0.7153,0.6824,0.7515,3.13e-06,35,0.6490,0.5896,0.6673,0.6029,0.1598,0.8066
227,0.20222,0.20222,0.00000,0.00000,1.00,0.22574,0.5553,0.7141,0.6789,0.7531,3.13e-06,34,0.6470,0.5884,0.6703,0.6023,0.1601,0.8064
228,0.20010,0.20010,0.00000,0.00000,1.00,0.22527,0.5567,0.7152,0.6808,0.7533,3.13e-06,34,0.6473,0.5884,0.6673,0.6026,0.1620,0.8065
229,0.20083,0.20083,0.00000,0.00000,1.00,0.22560,0.5573,0.7157,0.6833,0.7513,1.56e-06,35,0.6479,0.5888,0.6654,0.6036,0.1606,0.8067
230,0.19956,0.19956,0.00000,0.00000,1.00,0.22581,0.5562,0.7148,0.6811,0.7520,1.56e-06,34,0.6468,0.5878,0.6636,0.6029,0.1610,0.8065
231,0.20133,0.20133,0.00000,0.00000,1.00,0.22532,0.5569,0.7154,0.6810,0.7535,1.56e-06,34,0.6474,0.5879,0.6676,0.6025,0.1619,0.8065
232,0.19873,0.19873,0.00000,0.00000,1.00,0.22591,0.5564,0.7150,0.6810,0.7526,1.56e-06,35,0.6467,0.5886,0.6664,0.6028,0.1601,0.8064
233,0.20113,0.20113,0.00000,0.00000,1.00,0.22524,0.5567,0.7153,0.6806,0.7537,1.56e-06,35,0.6465,0.5923,0.6660,0.6045,0.1615,0.8064
234,0.20018,0.20018,0.00000,0.00000,1.00,0.22559,0.5571,0.7156,0.6828,0.7516,1.56e-06,35,0.6481,0.5875,0.6674,0.6036,0.1608,0.8063
235,0.20068,0.20068,0.00000,0.00000,1.00,0.22484,0.5570,0.7155,0.6809,0.7538,1.56e-06,35,0.6477,0.5891,0.6678,0.6049,0.1629,0.8064
236,0.19845,0.19845,0.00000,0.00000,1.00,0.22569,0.5574,0.7158,0.6830,0.7518,1.56e-06,35,0.6480,0.5873,0.6696,0.6040,0.1601,0.8065
237,0.19836,0.19836,0.00000,0.00000,1.00,0.22505,0.5580,0.7163,0.6837,0.7522,1.56e-06,34,0.6490,0.5893,0.6668,0.6044,0.1622,0.8064
238,0.19887,0.19887,0.00000,0.00000,1.00,0.22503,0.5576,0.7160,0.6824,0.7530,1.56e-06,35,0.6489,0.5885,0.6674,0.6025,0.1628,0.8066
