epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
46,0.8579,0.9004,0.4957,0.6628,0.5061,0.9599,3.13e-05,20,0.6345,0.4599,0.5179,0.5513,0.3418
47,0.8559,0.8971,0.5040,0.6703,0.5152,0.9586,2.72e-05,20,0.6354,0.4781,0.5338,0.5568,0.3440
48,0.8520,0.8945,0.5055,0.6715,0.5167,0.9588,2.33e-05,20,0.6365,0.4751,0.5314,0.5586,0.3498
49,0.8491,0.8942,0.5084,0.6741,0.5201,0.9574,1.97e-05,20,0.6371,0.4848,0.5332,0.5594,0.3511
50,0.8463,0.8921,0.5179,0.6824,0.5304,0.9562,1.64e-05,20,0.6490,0.4892,0.5402,0.5692,0.3623
51,0.8426,0.8912,0.5197,0.6839,0.5324,0.9559,1.33e-05,20,0.6484,0.4901,0.5440,0.5693,0.3652
52,0.8418,0.8887,0.5150,0.6799,0.5270,0.9578,1.06e-05,20,0.6475,0.4839,0.5398,0.5670,0.3588
53,0.8411,0.8864,0.5171,0.6817,0.5292,0.9578,8.13e-06,20,0.6484,0.4881,0.5412,0.5681,0.3612
54,0.8390,0.8864,0.5138,0.6788,0.5255,0.9584,5.99e-06,20,0.6469,0.4848,0.5392,0.5660,0.3561
55,0.8408,0.8860,0.5113,0.6767,0.5228,0.9590,4.17e-06,20,0.6449,0.4793,0.5355,0.5643,0.3556
56,0.8390,0.8856,0.5143,0.6792,0.5260,0.9585,2.67e-06,20,0.6479,0.4837,0.5388,0.5669,0.3573
57,0.8379,0.8851,0.5153,0.6801,0.5271,0.9583,1.50e-06,20,0.6481,0.4854,0.5395,0.5674,0.3586
58,0.8384,0.8852,0.5160,0.6808,0.5279,0.9582,6.64e-07,20,0.6487,0.4859,0.5400,0.5681,0.3596
59,0.8364,0.8852,0.5158,0.6805,0.5276,0.9582,1.63e-07,20,0.6485,0.4854,0.5398,0.5679,0.3593
60,0.8362,0.8853,0.5158,0.6805,0.5276,0.9582,8.00e-10,20,0.6485,0.4854,0.5398,0.5679,0.3593
