epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
18,0.6541,0.6677,0.5973,0.7479,0.6179,0.9472,1.77e-04,70,0.7211,0.5653,0.6119,0.6441,0.4462
19,0.6274,0.6529,0.5824,0.7361,0.6020,0.9471,1.73e-04,70,0.7073,0.5709,0.6100,0.6282,0.4164
20,0.6033,0.6155,0.5749,0.7300,0.5892,0.9594,1.69e-04,70,0.7005,0.5484,0.5921,0.6297,0.4167
21,0.5807,0.5983,0.5798,0.7340,0.5944,0.9595,1.64e-04,70,0.7037,0.5529,0.5994,0.6275,0.4255
22,0.5620,0.5804,0.6154,0.7619,0.6355,0.9512,1.60e-04,70,0.7426,0.5869,0.6387,0.6626,0.4551
23,0.5418,0.5582,0.6162,0.7625,0.6345,0.9552,1.55e-04,70,0.7576,0.6051,0.6346,0.6701,0.4358
24,0.5259,0.5546,0.5737,0.7291,0.5857,0.9656,1.50e-04,70,0.7220,0.5633,0.5966,0.6321,0.3921
25,0.5098,0.5558,0.6070,0.7555,0.6266,0.9512,1.45e-04,70,0.7332,0.6036,0.6326,0.6559,0.4321
26,0.4950,0.5194,0.6320,0.7745,0.6514,0.9549,1.40e-04,70,0.7831,0.6214,0.6590,0.6905,0.4393
27,0.4856,0.5047,0.6562,0.7924,0.6793,0.9507,1.34e-04,70,0.7863,0.6429,0.6754,0.7062,0.4812
28,0.4706,0.4924,0.6580,0.7937,0.6807,0.9517,1.29e-04,70,0.7992,0.6530,0.6770,0.7081,0.4731
29,0.4637,0.4814,0.6584,0.7940,0.6802,0.9537,1.23e-04,70,0.7838,0.6490,0.6743,0.7033,0.4903
30,0.4490,0.4692,0.6324,0.7748,0.6474,0.9646,1.17e-04,70,0.7725,0.6199,0.6463,0.6762,0.4636
31,0.4364,0.4688,0.6759,0.8066,0.7010,0.9498,1.12e-04,70,0.7985,0.6741,0.6931,0.7187,0.5039
32,0.4311,0.4556,0.6686,0.8014,0.6902,0.9551,1.06e-04,70,0.8018,0.6553,0.6818,0.7164,0.4968
33,0.4201,0.4435,0.6768,0.8073,0.6988,0.9555,1.00e-04,70,0.8045,0.6728,0.6936,0.7225,0.5013
34,0.4132,0.4429,0.6387,0.7795,0.6530,0.9669,9.42e-05,70,0.7782,0.6234,0.6511,0.6931,0.4648
35,0.4051,0.4333,0.6954,0.8203,0.7206,0.9520,8.84e-05,70,0.8202,0.6856,0.7032,0.7371,0.5320
36,0.3981,0.4219,0.6746,0.8057,0.6934,0.9615,8.26e-05,70,0.7980,0.6597,0.6829,0.7221,0.5128
37,0.3905,0.4227,0.6890,0.8159,0.7116,0.9560,7.69e-05,70,0.8113,0.6813,0.7009,0.7319,0.5233
38,0.3848,0.4225,0.6594,0.7947,0.6761,0.9638,7.13e-05,70,0.7957,0.6498,0.6782,0.7170,0.4759
39,0.3799,0.4078,0.6766,0.8071,0.6948,0.9627,6.58e-05,70,0.7982,0.6754,0.6913,0.7218,0.5057
40,0.3736,0.4023,0.6791,0.8089,0.6975,0.9626,6.04e-05,70,0.8138,0.6695,0.6932,0.7284,0.5034
41,0.3691,0.4013,0.6997,0.8233,0.7228,0.9563,5.51e-05,70,0.8236,0.6956,0.7126,0.7451,0.5278
42,0.3634,0.3974,0.6824,0.8112,0.7012,0.9622,5.00e-05,70,0.8174,0.6842,0.7023,0.7332,0.4953
43,0.3592,0.3984,0.6895,0.8162,0.7099,0.9599,4.50e-05,70,0.8179,0.6794,0.7033,0.7360,0.5183
44,0.3553,0.3922,0.6895,0.8162,0.7090,0.9618,4.03e-05,70,0.8222,0.6841,0.7058,0.7407,0.5084
45,0.3510,0.3928,0.6925,0.8183,0.7128,0.9604,3.57e-05,70,0.8173,0.6810,0.7030,0.7374,0.5266
46,0.3489,0.3905,0.7019,0.8249,0.7239,0.9585,3.14e-05,70,0.8291,0.6986,0.7125,0.7490,0.5280
47,0.3437,0.3873,0.6941,0.8194,0.7142,0.9610,2.72e-05,70,0.8243,0.6904,0.7058,0.7423,0.5179
48,0.3421,0.3830,0.6992,0.8229,0.7196,0.9609,2.34e-05,70,0.8277,0.6924,0.7102,0.7451,0.5270
49,0.3404,0.3798,0.6974,0.8217,0.7171,0.9621,1.98e-05,70,0.8279,0.6925,0.7078,0.7459,0.5224
50,0.3374,0.3782,0.6956,0.8205,0.7146,0.9632,1.64e-05,70,0.8251,0.6900,0.7061,0.7437,0.5221
51,0.3346,0.3787,0.6995,0.8232,0.7197,0.9613,1.34e-05,70,0.8306,0.6989,0.7152,0.7482,0.5179
52,0.3333,0.3758,0.6981,0.8222,0.7175,0.9626,1.06e-05,70,0.8283,0.6942,0.7111,0.7474,0.5204
53,0.3322,0.3756,0.7004,0.8238,0.7202,0.9624,8.17e-06,70,0.8293,0.6952,0.7114,0.7472,0.5271
54,0.3328,0.3739,0.6961,0.8209,0.7149,0.9637,6.02e-06,70,0.8278,0.6924,0.7111,0.7462,0.5161
55,0.3311,0.3750,0.6967,0.8213,0.7158,0.9633,4.19e-06,70,0.8290,0.6935,0.7113,0.7465,0.5164
56,0.3303,0.3745,0.7011,0.8243,0.7210,0.9622,2.69e-06,70,0.8304,0.6986,0.7141,0.7489,0.5240
57,0.3296,0.3742,0.6999,0.8235,0.7194,0.9627,1.51e-06,70,0.8300,0.6974,0.7129,0.7481,0.5221
58,0.3287,0.3740,0.7012,0.8244,0.7210,0.9623,6.74e-07,70,0.8313,0.6987,0.7138,0.7491,0.5237
