epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
48,0.14419,0.13454,0.7076,0.8288,0.7900,0.8716,9.05e-05,122,0.8091,0.6827,0.6918,0.7218,0.6055
49,0.14288,0.13071,0.7206,0.8376,0.8052,0.8728,9.00e-05,122,0.8317,0.6977,0.7022,0.7306,0.6156
50,0.14066,0.13215,0.7146,0.8336,0.8019,0.8678,8.95e-05,121,0.8289,0.6894,0.6966,0.7292,0.6021
51,0.13960,0.12959,0.7259,0.8412,0.8259,0.8570,8.90e-05,122,0.8436,0.7001,0.7065,0.7396,0.6120
52,0.13745,0.12717,0.7218,0.8384,0.8034,0.8766,8.84e-05,121,0.8274,0.6971,0.7010,0.7368,0.6194
53,0.13720,0.12614,0.7308,0.8444,0.8248,0.8650,8.79e-05,122,0.8459,0.7005,0.7090,0.7460,0.6232
54,0.13516,0.12468,0.7295,0.8436,0.8177,0.8712,8.74e-05,122,0.8389,0.7121,0.7090,0.7439,0.6177
55,0.13322,0.12387,0.7324,0.8456,0.8282,0.8637,8.68e-05,122,0.8432,0.7122,0.7099,0.7510,0.6161
56,0.13241,0.12555,0.7267,0.8417,0.8285,0.8554,8.62e-05,121,0.8314,0.7089,0.7052,0.7429,0.6191
57,0.13287,0.12156,0.7347,0.8471,0.8276,0.8676,8.57e-05,122,0.8460,0.7143,0.7141,0.7512,0.6205
58,0.13071,0.12207,0.7358,0.8478,0.8357,0.8602,8.51e-05,122,0.8476,0.7209,0.7199,0.7520,0.6104
59,0.12836,0.11858,0.7414,0.8515,0.8353,0.8684,8.45e-05,122,0.8523,0.7152,0.7191,0.7564,0.6377
60,0.12877,0.12127,0.7268,0.8418,0.8122,0.8736,8.39e-05,122,0.8298,0.6996,0.7052,0.7405,0.6330
61,0.12874,0.11958,0.7342,0.8468,0.8280,0.8663,8.33e-05,122,0.8366,0.7029,0.7174,0.7544,0.6310
62,0.12440,0.11589,0.7453,0.8541,0.8401,0.8685,8.26e-05,122,0.8595,0.7239,0.7182,0.7630,0.6355
63,0.12553,0.11512,0.7436,0.8530,0.8298,0.8775,8.20e-05,122,0.8585,0.7130,0.7219,0.7613,0.6354
64,0.12676,0.11604,0.7409,0.8512,0.8273,0.8765,8.14e-05,122,0.8543,0.7123,0.7169,0.7615,0.6311
65,0.12381,0.11483,0.7436,0.8529,0.8346,0.8720,8.07e-05,122,0.8503,0.7180,0.7209,0.7612,0.6410
66,0.12242,0.12091,0.7262,0.8414,0.8264,0.8569,8.01e-05,122,0.8229,0.7084,0.7114,0.7509,0.6083
67,0.12155,0.11543,0.7431,0.8526,0.8476,0.8577,7.94e-05,122,0.8468,0.7243,0.7240,0.7609,0.6303
68,0.12089,0.11212,0.7490,0.8565,0.8419,0.8716,7.87e-05,122,0.8563,0.7276,0.7244,0.7670,0.6423
69,0.11877,0.11308,0.7409,0.8512,0.8176,0.8876,7.81e-05,122,0.8431,0.7269,0.7273,0.7599,0.6231
70,0.11823,0.11116,0.7516,0.8582,0.8490,0.8676,7.74e-05,122,0.8590,0.7278,0.7285,0.7659,0.6492
71,0.11830,0.10858,0.7531,0.8592,0.8345,0.8853,7.67e-05,122,0.8630,0.7337,0.7273,0.7648,0.6531
72,0.11610,0.10930,0.7559,0.8610,0.8517,0.8705,7.60e-05,122,0.8676,0.7272,0.7372,0.7752,0.6457
73,0.11700,0.10929,0.7509,0.8577,0.8366,0.8800,7.53e-05,122,0.8540,0.7304,0.7335,0.7676,0.6430
74,0.11509,0.10635,0.7584,0.8626,0.8415,0.8848,7.45e-05,122,0.8703,0.7348,0.7346,0.7752,0.6519
75,0.11526,0.10919,0.7511,0.8579,0.8390,0.8776,7.38e-05,122,0.8608,0.7221,0.7318,0.7656,0.6495
76,0.11429,0.10765,0.7532,0.8592,0.8399,0.8794,7.31e-05,122,0.8577,0.7334,0.7337,0.7692,0.6478
77,0.11351,0.10704,0.7507,0.8576,0.8235,0.8946,7.24e-05,121,0.8568,0.7266,0.7293,0.7652,0.6499
78,0.11258,0.10489,0.7611,0.8643,0.8490,0.8802,7.16e-05,122,0.8687,0.7416,0.7388,0.7758,0.6567
79,0.11293,0.10854,0.7464,0.8548,0.8229,0.8892,7.09e-05,121,0.8523,0.7288,0.7302,0.7580,0.6396
80,0.11395,0.10572,0.7581,0.8624,0.8424,0.8834,7.01e-05,121,0.8683,0.7359,0.7392,0.7738,0.6474
81,0.11192,0.10554,0.7554,0.8606,0.8378,0.8848,6.94e-05,121,0.8576,0.7366,0.7357,0.7696,0.6529
82,0.11164,0.10335,0.7632,0.8657,0.8525,0.8794,6.86e-05,121,0.8671,0.7427,0.7428,0.7806,0.6572
83,0.11095,0.10193,0.7643,0.8664,0.8432,0.8909,6.78e-05,121,0.8679,0.7427,0.7454,0.7830,0.6573
84,0.10883,0.10100,0.7674,0.8684,0.8500,0.8876,6.70e-05,121,0.8703,0.7456,0.7471,0.7872,0.6617
85,0.10726,0.10139,0.7655,0.8672,0.8479,0.8874,6.63e-05,121,0.8687,0.7455,0.7407,0.7829,0.6638
86,0.10854,0.10036,0.7666,0.8679,0.8446,0.8925,6.55e-05,121,0.8711,0.7461,0.7458,0.7850,0.6595
87,0.10715,0.10205,0.7633,0.8658,0.8430,0.8898,6.47e-05,121,0.8696,0.7382,0.7383,0.7863,0.6569
