epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
48,0.12123,0.11126,0.7444,0.8535,0.8528,0.8542,9.05e-05,173,0.8486,0.7312,0.7370,0.7635,0.6128
49,0.12033,0.10556,0.7576,0.8621,0.8704,0.8539,9.00e-05,168,0.8675,0.7356,0.7449,0.7768,0.6326
50,0.11837,0.10495,0.7579,0.8623,0.8681,0.8566,8.95e-05,169,0.8684,0.7321,0.7468,0.7767,0.6340
51,0.11845,0.10276,0.7628,0.8654,0.8788,0.8524,8.90e-05,173,0.8675,0.7427,0.7502,0.7824,0.6405
52,0.11588,0.10179,0.7637,0.8660,0.8731,0.8591,8.84e-05,168,0.8721,0.7411,0.7517,0.7812,0.6412
53,0.11567,0.10375,0.7580,0.8623,0.8803,0.8451,8.79e-05,170,0.8581,0.7398,0.7503,0.7801,0.6315
54,0.11298,0.09966,0.7668,0.8680,0.8805,0.8558,8.74e-05,168,0.8724,0.7467,0.7538,0.7856,0.6444
55,0.11340,0.10351,0.7585,0.8626,0.8843,0.8420,8.68e-05,167,0.8661,0.7411,0.7485,0.7789,0.6251
56,0.11204,0.10508,0.7515,0.8581,0.8670,0.8494,8.62e-05,168,0.8510,0.7355,0.7388,0.7723,0.6300
57,0.11116,0.10120,0.7594,0.8632,0.8614,0.8650,8.57e-05,168,0.8640,0.7451,0.7536,0.7785,0.6276
58,0.11120,0.09900,0.7658,0.8674,0.8778,0.8572,8.51e-05,168,0.8684,0.7478,0.7548,0.7887,0.6388
59,0.11030,0.09736,0.7693,0.8696,0.8824,0.8572,8.45e-05,168,0.8714,0.7519,0.7574,0.7911,0.6429
60,0.10980,0.09742,0.7681,0.8688,0.8793,0.8586,8.39e-05,168,0.8748,0.7454,0.7563,0.7905,0.6420
61,0.10854,0.09681,0.7701,0.8701,0.8970,0.8448,8.33e-05,168,0.8774,0.7479,0.7537,0.7880,0.6516
62,0.10767,0.09520,0.7716,0.8711,0.8682,0.8740,8.26e-05,169,0.8746,0.7528,0.7603,0.7903,0.6499
63,0.10625,0.09395,0.7751,0.8733,0.8830,0.8638,8.20e-05,169,0.8758,0.7507,0.7641,0.7967,0.6561
64,0.10679,0.09599,0.7699,0.8700,0.8762,0.8639,8.14e-05,168,0.8731,0.7492,0.7629,0.7913,0.6414
65,0.10705,0.09374,0.7741,0.8727,0.8846,0.8611,8.07e-05,168,0.8744,0.7543,0.7618,0.7944,0.6549
66,0.10454,0.09166,0.7791,0.8759,0.8811,0.8706,8.01e-05,169,0.8810,0.7596,0.7652,0.7984,0.6605
67,0.10406,0.09248,0.7767,0.8743,0.8938,0.8557,7.94e-05,168,0.8749,0.7554,0.7632,0.7973,0.6614
68,0.10320,0.09078,0.7805,0.8767,0.8874,0.8664,7.87e-05,168,0.8803,0.7621,0.7697,0.7994,0.6600
69,0.10211,0.09422,0.7712,0.8708,0.8719,0.8698,7.81e-05,168,0.8684,0.7500,0.7610,0.7953,0.6496
70,0.10244,0.08992,0.7806,0.8768,0.8812,0.8723,7.74e-05,167,0.8829,0.7612,0.7685,0.8034,0.6582
71,0.10146,0.08999,0.7804,0.8766,0.8728,0.8805,7.67e-05,170,0.8813,0.7602,0.7704,0.8005,0.6589
72,0.10438,0.09277,0.7741,0.8726,0.8785,0.8669,7.60e-05,171,0.8743,0.7482,0.7639,0.7956,0.6564
73,0.10231,0.08902,0.7825,0.8780,0.8808,0.8751,7.53e-05,172,0.8831,0.7611,0.7690,0.8051,0.6632
74,0.09890,0.08882,0.7830,0.8783,0.8905,0.8665,7.45e-05,166,0.8857,0.7640,0.7699,0.8024,0.6641
75,0.09811,0.08781,0.7848,0.8794,0.8855,0.8734,7.38e-05,167,0.8843,0.7615,0.7703,0.8089,0.6682
76,0.09875,0.08963,0.7785,0.8755,0.8732,0.8777,7.31e-05,167,0.8722,0.7620,0.7677,0.8003,0.6632
77,0.09872,0.08734,0.7855,0.8799,0.8776,0.8822,7.24e-05,167,0.8860,0.7615,0.7717,0.8076,0.6702
78,0.09957,0.08791,0.7851,0.8796,0.8978,0.8621,7.16e-05,167,0.8848,0.7613,0.7719,0.8068,0.6694
